,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,gvtec3,gvtec3_dt,s4,state_night,state_dawn,state_day_shift,vm1,vd1,vm2,vd2,gvtec1_dt_lag_9,gvtec2_dt_lag_20,vtec_dt_lag_3,vtec_i/vtec_i-1,roti_3,roti_5,roti_7,roti_9,roti_11,roti_13,gvtec1/gvtec2,gvtec1_dt/gvtec2_dt,doy,ut
2014-02-11 08:00:00,10.052280064435545,-0.3159138652019244,-0.1222962721814,3.1739196320261183,-0.18948186949148016,6.874459644616441,0.4583306202786154,0.9136379176570878,-0.4368560779908453,0.10971493440767092,0.0,1.0,0.0,46.404402973514706,3.9932868217969757,47.12966235372668,3.1139908102454212,0.5767568480000036,-9.328627825410276,-0.57191258675795,0.9643234468819494,0.07856396946571773,0.10086257711988655,0.1599199022762445,0.27111835280717167,0.4049802823326349,0.5307244524530038,0.46169732547803854,-0.41341743516131585,11.0,28800.0
2014-02-11 08:10:00,9.597890118184957,-0.3402034740059755,-0.024289608804051212,2.923578967438172,-0.2288352570670602,7.537001914877231,0.6437110913303274,0.5380212215123781,-0.3295581434697794,0.11400123142269991,0.0,1.0,0.0,46.404402973514706,3.9932868217969757,47.12966235372668,3.1139908102454212,-0.45954163794978387,-8.77862923750725,-0.9961847058942741,0.9547973252498011,0.0854021817327572,0.19104996902652122,0.30207594692834205,0.40101250578104,0.485655529860711,0.5603162542942518,0.38789680571360097,-0.3554937302604762,11.0,29400.0
2014-02-11 08:20:00,9.314925923532515,-0.18164108489355865,0.15856238911241693,2.644939871823678,-0.22684714627645478,8.312054791900271,0.7911093465572562,0.40270345098482563,-0.14167893575575738,0.11886733209304112,0.0,1.0,0.0,46.404402973514706,3.9932868217969757,47.12966235372668,3.1139908102454212,-1.258845999579762,-7.658625581554569,-1.1092529107980837,0.9705180835404321,0.24406285510284587,0.36262902224171834,0.45457835034660826,0.5170610657740995,0.5531582636788221,0.5755099114417289,0.3182052979728977,-0.28674562784986235,11.0,30000.0
2014-02-11 08:30:00,9.431237583528539,0.1388820580607894,0.32052314295434803,2.4633613860234185,-0.15719210262977104,9.246173576716401,0.9436029776333197,0.4993396165339271,0.029312668553344898,0.12314904946551097,0.0,1.0,0.0,46.404402973514706,3.9932868217969757,47.12966235372668,3.1139908102454212,-1.6066727034542296,-6.113330341673631,-0.6210424809070059,1.0124865899042936,0.3485574672820325,0.4860878030721344,0.5629243836422625,0.592000136836714,0.5917683636079412,0.5811446775205467,0.26641954810654045,-0.16658712017211888,11.0,30600.0
2014-02-11 08:40:00,9.981909144385293,0.5147413779107289,0.37585931984993964,2.4459053973722966,-0.06688442861155927,10.383209846559192,1.0744493472426189,0.6802373764651402,0.09037433232272092,0.12627895921114937,0.0,1.0,0.0,46.404402973514706,3.9932868217969757,47.12966235372668,3.1139908102454212,-1.5228860204158758,-4.470216498624131,0.38401902620033646,1.0583880488620594,0.34913085515608483,0.498221035253417,0.5828244074711689,0.6087565238895437,0.5994027699823055,0.5794662148781128,0.23556351393426048,-0.06224995974282653,11.0,31200.0
2014-02-11 21:50:00,29.962052256493603,-2.8289138347505456,-0.1715230269448541,-2.7715494865720562,-0.30459028920071624,-22.38162698559584,-1.8085173715016494,-1.1860916820702871,0.07891751529159989,0.12344578036499348,1.0,0.0,1.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,0.45019215229382814,-26.336212915748888,-8.003742581962154,0.9118026781220634,0.10846500242051163,0.17662536767837375,0.2915826761318412,0.4836304120211949,0.7077758070004897,0.9089221942479844,0.12383145730896794,0.1684198858138745,11.0,78600.0
2014-02-11 22:00:00,27.01369048046434,-2.8581690968853923,-0.029255262134845555,-3.676348945394842,-0.810701761567589,-24.696303851893,-2.0935447012281325,-1.3517334558611778,-0.19203631793361228,0.12363422628581855,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-0.0017322592776891632,-28.793615198089107,-8.553741728415716,0.9015968014877795,0.11028579521994278,0.29961647237478545,0.5480400363066857,0.7911193100189066,0.9892331528872368,1.1322156612214753,0.14886231427352015,0.38723881132894294,11.0,79200.0
2014-02-11 22:10:00,24.148524153484207,-2.654208512769523,0.20396058411586954,-5.018706586181556,-1.1483920529340381,-26.982333116945558,-1.9749608319600378,-1.906229020251419,-0.49836226908873815,0.12365826042283597,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-0.9030302059484248,-30.689710639682744,-8.711713017789567,0.8939365086361616,0.38461291510778894,0.6565847532248094,0.9067162961178258,1.0984243304163785,1.224806716225523,1.2913495648905002,0.18599972672599194,0.5814758623816977,11.0,79800.0
2014-02-11 22:20:00,21.841152229015968,-2.1138638531880485,0.5403446595814747,-6.387031452688098,-1.1442361394102194,-28.560963712261902,-1.334892498289299,-2.7339097579984313,-0.6994954985443695,0.12404818254273983,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-2.0468787422705494,-31.301960199622552,-8.120900027477635,0.9044508099210143,0.6781604075113074,0.9831096640757857,1.1985525009603235,1.3284686638243333,1.3830413626116975,1.3823195579617351,0.22362800909081346,0.8571747469377415,11.0,80400.0
2014-02-11 22:30:00,20.561465665497167,-1.3066665381520175,0.8071973150360309,-7.301257992438764,-0.7525891821661312,-28.89175728547428,-0.3009316152892436,-3.561212033460126,-0.6763067160815798,0.12504542564628837,1.0,0.0,0.0,23.45596737068879,3.7858752861806964,22.691488673927104,2.823890779600633,-3.0612730056749378,-30.13608537295935,-6.452224814967174,0.941409383987593,0.8109314434406377,1.1365829112772643,1.3351487995276705,1.4291706232332415,1.4449520904942899,1.4144236499518998,0.25271076176835977,2.500864461990051,11.0,81000.0
