,vtec,vtec_dt,vtec_dt2,gvtec1,gvtec1_dt,gvtec2,gvtec2_dt,state_night,state_dawn,vm1,vd1,vm2,vd2,gvtec1_dt_lag_9,gvtec2_dt_lag_20,vtec_dt_lag_3,s4
2014-02-20 03:50:00,24.087719892912826,0.1842164603780767,0.027514669348673818,-3.93409134672931,0.21007927863328613,-10.212276744645708,1.7828355161711207,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-1.1981881991427716,19.838320887224484,0.5481345963008515,0.17611837943968356
2014-02-20 04:00:00,24.232064682693494,0.15615967041992787,-0.02805678995814883,-3.660912969042789,0.27107618553284674,-7.968580723681964,2.069212986411509,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-0.6649165561956494,20.356430047149132,0.5539701316100434,0.17560238839590067
2014-02-20 04:10:00,24.342183702380915,0.06197013507072677,-0.09418953534920109,-3.329485468007964,0.3057030595875688,-5.660323438437497,2.1984992710289557,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,0.04819157867640156,19.176295915975285,0.4520783994010067,0.17478700910422879
2014-02-20 04:20:00,24.34814402554749,-0.09804087765122177,-0.16001101272194856,-2.977672026069388,0.3067541499851088,-3.4484080379313484,2.210764257769654,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,0.7926492539215428,16.766157067537076,0.2604241326346646,0.17435517266793527
2014-02-20 04:30:00,24.100340940248135,-0.3099199904989389,-0.21187911284771718,-2.6612607598264426,0.27370246311003554,-1.3561959684340816,2.170381096412546,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,1.4240308614448716,14.001145199798673,-0.13172374244535945,0.17419196394217432
2014-02-20 04:40:00,23.52517718474959,-0.5456036367179565,-0.23568364621901747,-2.4289939022466,0.22056430113862438,0.6873438151663792,2.135570004372811,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,1.844860552377177,11.839392520794279,-0.8170065176313237,0.17386827322375617
2014-02-20 04:50:00,22.676600229392896,-0.762080471574136,-0.21647683485617975,-2.292188842686614,0.17573678878065085,2.7605504631171605,2.1284969174294464,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.036925647252235,10.962814219083576,-1.6715437961545945,0.17307378426908046
2014-02-20 05:00:00,21.66639014700698,-0.913381814476429,-0.1513013429022927,-2.2014563641259883,0.17083984640000507,4.901149372384264,2.1220648270449685,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.0727351006688455,11.610904354729403,-2.4339507932411557,0.17290334405091212
2014-02-20 05:10:00,20.60215043379295,-0.9765190599731012,-0.06313724549667224,-2.0574783608362694,0.2242661853437884,7.070644952884025,2.0555790979497597,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.080789501700298,13.59472692713635,-2.923026750956641,0.17422147712040767
2014-02-20 05:20:00,19.60831686432746,-0.9652054571726572,0.011313602800443886,-1.7634914273564015,0.32895813232704957,9.118244382974407,1.87130345116107,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.1705999193729086,16.393814992616107,-3.0682833650654366,0.17602099097726684
2014-02-20 05:30:00,18.735269509296984,-0.9169344312804798,0.048271025892177445,-1.2810453838004545,0.45182938976460985,10.814006051443496,1.5481166299647917,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.3798675852423345,19.336830039286276,-2.931120637709995,0.1774139733439129
2014-02-20 05:40:00,17.9319985704596,-0.8707652634967541,0.04616916778372593,-0.6511201431207022,0.5468661516515076,11.967313763368914,1.1150462910827128,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.678365324887262,21.865101973897545,-2.6701518633333485,0.1785689649346192
2014-02-20 05:50:00,17.11882467662164,-0.8531168127382286,0.017648450758525294,0.022070798796167097,0.576312995956606,12.53095268086467,0.6422174385014757,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.9997428248655553,23.73507702306297,-2.489492187705821,0.17962861025367444
2014-02-20 06:00:00,16.25840533540288,-0.8694243964661835,-0.016307583727955176,0.6154892390780613,0.5282614716822652,12.602573120824452,0.21315977814822573,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.2767499989045037,24.987146807328195,-2.4768641738941035,0.18116694956728654
2014-02-20 06:10:00,15.348965908651788,-0.9025617270581082,-0.03313733059192488,1.0431196881189104,0.42083649182509747,12.356046536598713,-0.11113802050508444,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.4721135903655105,25.760761628422866,-2.583032661807813,0.1830039474166366
2014-02-20 06:20:00,14.391216233010597,-0.9251695546470711,-0.022607827588963406,1.2906194808968643,0.2918251877089926,11.967698610095683,-0.3158731578236055,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.5828083235834782,26.143401169439787,-2.7276084436110413,0.1840125858412472
2014-02-20 06:30:00,13.422633719097549,-0.9154437458829618,0.00972580876410881,1.4055783928949972,0.1796913073604376,11.553323574226075,-0.4268197013797001,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.6070347570209855,26.105944124664006,-2.8357716163053315,0.18380225275412737
2014-02-20 06:40:00,12.523719561611825,-0.8650743688961802,0.05036937698678134,1.4591592543901262,0.10504823095339125,11.13287497233908,-0.4808149173037545,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.5166376152263954,25.519042640856426,-2.825246347039963,0.18282487760151991
2014-02-20 06:50:00,11.726033050964038,-0.7813369009448922,0.083737467951288,1.5105844777246817,0.062449632868964586,10.666017723705014,-0.4955011017179332,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,3.2740759050810833,24.250973075923206,-2.66518318204656,0.18093335410051867
2014-02-20 07:00:00,11.049782876595065,-0.6854739986200946,0.09586290232479754,1.5772736780470777,0.02770060642086164,10.148659952618099,-0.4576097543614306,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.8583190618475323,22.303249617784687,-2.3728508425024835,0.17799736179358727
2014-02-20 07:10:00,10.495042110036303,-0.6039243769718213,0.0815496216482732,1.6182802129086316,-0.0241650573181688,9.67967789660606,-0.3341191383238152,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,2.2694003560293337,19.89195464125177,-2.028677451575522,0.17482475359923447
2014-02-20 07:20:00,10.006701046802682,-0.5535007034179399,0.05042367355388153,1.5610129337869874,-0.10185318364665319,9.437045362852198,-0.09943176068410721,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,1.5389421349908203,17.405626086534163,-1.7193320041613553,0.17294288846881536
2014-02-20 07:30:00,9.508318554619526,-0.5301323419635471,0.023368361454392868,1.36011434604833,-0.19090452641724653,9.593589998016009,0.2357605198810581,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,0.7446251069702687,15.253913436453505,-1.541464321975539,0.17311457925856977
2014-02-20 07:40:00,8.974470575532674,-0.5068277474364112,0.02330459452713578,1.0383342759856105,-0.25933737800608636,10.234599091320762,0.6126690334611314,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-0.004785412133299971,13.683007129252111,-1.5205715345036293,0.17464437825503956
2014-02-20 07:50:00,8.455139814964484,-0.4412650452786316,0.06556270215777958,0.6807439679725642,-0.27291803683541455,11.311025741122918,0.9403821180087237,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-0.6098755129243001,12.667221709557,-1.551561231838198,0.1769963211597224
2014-02-20 08:00:00,8.043138822511995,-0.2942478919176393,0.14701715336099236,0.3973212460822009,-0.21243154182500082,12.635293669270187,1.1304885678849954,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-1.0082571468127963,11.947949854103808,-1.465179732107531,0.1800861283552585
2014-02-20 08:10:00,7.887382328244051,-0.05354815336681708,0.24069973855082216,0.2818505226445145,-0.0832530167537087,13.93931285927015,1.1289183015865363,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-1.1773087317456117,11.178762396152989,-1.087088247288623,0.18234075770784836
2014-02-20 08:20:00,8.1100367875009,0.2519551691750926,0.30550332254190965,0.3795130443196185,0.08749130423949884,14.975987814328851,0.93038194866004,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-1.1310714334050633,10.074838441944587,-0.3451030274635851,0.1826168793135549
2014-02-20 08:30:00,8.737399839444043,0.5588832310083741,0.3069280618332816,0.6794270069262239,0.2626027371352815,15.588925489370444,0.5749696699135722,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-0.8978466711208538,8.518280536486419,0.6942610169320478,0.18176548561269987
2014-02-20 08:40:00,9.68346066936978,0.7922914272719812,0.23340819626360707,1.133407155160289,0.4074289102431936,15.713046594912363,0.13285100429418914,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,-0.48487305774834266,6.594802211937957,1.7960783411257282,0.18085589947758363
2014-02-20 08:50:00,10.748493505776887,0.8990292773692976,0.10673785009731639,1.6761995105982903,0.497571704555408,15.348469028261993,-0.3167277073395303,0.0,1.0,28.085362783379278,2.4592758257621146,25.941939422404882,3.080895913606712,0.11518657681130295,4.534462976818498,2.6384567182759877,0.18037426950243957
2014-02-20 21:40:00,52.17122856555773,-4.424442992138508,0.7273822189437618,-9.366810435226498,-1.318189506788979,-16.607838149478944,-3.277289500347146,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-6.355699455868901,-28.442014620454472,-16.323800558069188,0.17623510574064535
2014-02-20 21:50:00,48.786264123982264,-3.3885680386077115,1.035874953530796,-10.48731572535214,-0.847199737050547,-18.797536461828344,-2.0809133370556294,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-7.416857163718097,-30.29561462146556,-13.838187449220712,0.17517740039959262
2014-02-20 22:00:00,46.81893912822441,-2.251046245831884,1.1375217927758265,-10.67554514463877,-0.18954498209689857,-19.2770136955335,-0.6471768573781658,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-7.614634615069918,-30.51466248600027,-10.145580726746061,0.1748238998443829
2014-02-20 22:10:00,45.92600066628118,-1.214139645520092,1.036906600311792,-9.947956628426274,0.436052025117946,-18.204891946186258,0.7738870297149241,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-6.9393328919988075,-29.17679740418315,-6.24522789927655,0.17444377423538657
2014-02-20 22:20:00,45.75810377352011,-0.3972822194530943,0.8168574260669978,-8.681887962067398,0.8066797530329453,-15.940847233243575,2.0075004427362453,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-5.621353126753817,-26.60637443439881,-3.0281603504621515,0.17350316784518932
2014-02-20 22:30:00,46.00310990419419,0.2048896532764586,0.6021718727295526,-7.472304455729049,0.7862537803273713,-12.863089183041119,2.974537909481481,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-4.0316664425109545,-23.176126565195098,-0.8158292240302174,0.17206714410790871
2014-02-20 22:40:00,46.566062579577654,0.6880449819575768,0.4831553286811182,-6.881753954096007,0.37238643697231,-9.218934387618178,3.6435709728578387,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-2.534804067364413,-19.151536106109848,0.6400619132964707,0.17409610349072488
2014-02-20 22:50:00,47.45651882332607,1.1148889712968812,0.4268439893393044,-7.220935642625505,-0.31922037664047676,-5.149339194685523,3.9655382392726963,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-1.402176181267282,-14.697418521735312,1.6984150498059591,0.18850758850860425
2014-02-20 23:00:00,48.786923718495416,1.4065139232609067,0.29162495196402566,-8.491426409744568,-1.1132684943622981,-0.9276826566961549,3.844564831925383,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-0.8500658537233043,-10.06305590445748,2.783813814301226,0.21502775754664163
2014-02-20 23:10:00,50.603948648762255,1.3647730747392959,-0.041740848521610995,-10.50286909120409,-1.839212105159231,2.8445650402126472,3.1673421239001716,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-1.1360586559775925,-5.78619621859961,4.0378860691846015,0.24814825902030938
2014-02-20 23:20:00,52.326704937626545,0.8035218277960756,-0.5612512469432204,-13.01657123269495,-2.369909735980154,5.346034297957719,1.8883622861487765,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-2.5292555073428105,-2.6718485257257223,4.870186114300473,0.2859422550191781
2014-02-20 23:30:00,52.74245781921619,-0.3229115586092808,-1.1264333864053562,-15.793163456223558,-2.624923318483928,5.839095180215248,0.13573282992462743,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-5.117618311584788,-1.5243571624806824,3.955534100720776,0.31997658722842487
2014-02-20 23:40:00,50.948980508290624,-1.8336668588453326,-1.5107553002360519,-18.56625562022169,-2.5562201592203087,3.9420231620723993,-1.7441128787685949,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-8.618298991795415,-2.787811183187855,0.345031859528369,0.3399224693562288
2014-02-20 23:50:00,47.09432180131928,-3.2931476566897504,-1.4594807978444175,-20.997091724508085,-2.1455332349381324,-0.11032411283581338,-3.2730669394312883,1.0,0.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-12.315203762440687,-6.153215344135687,-5.232383136307263,0.3466745956453717
2014-02-21 00:00:00,41.93629576556919,-4.156645394009647,-0.8634977373198984,-22.682759128940496,-1.4237911016399272,-5.294926955974208,-4.02989432919626,0.0,1.0,47.43281553447679,2.328507919358643,48.83809563054267,2.6339967050660436,-15.210454673211448,-10.323881336385135,-10.806162053647,0.3483524807143993
